Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Kiki Ardianysah,@kiki_ardii,2024-10-13T18:02:59.000Z,False,Terima kasih Prabowo-Gibran Program makan sehat ini bantu anak-anak dapat gizi yang cukup #MakanBergiziUntukBangsa,0,0,0,2,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1699639030701600768/lALQxSkt_normal.jpg,https://x.com/kiki_ardii/status/1845525656823812363,tweet_id:1845525656823812363
Salma Fauziah,@salma_fauziah40,2024-10-13T18:02:53.000Z,False,Terima kasih Prabowo-Gibran Program makan bergizi ini bantu cegah stunting di Indonesia #MakanBergiziUntukBangsa,0,0,0,3,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1692418003793739776/3zUAt73W_normal.jpg,https://x.com/salma_fauziah40/status/1845525633079890301,tweet_id:1845525633079890301
Ridho,@gozrid1,2024-10-13T18:02:30.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845525534044024941,tweet_id:1845525534044024941
Naufal Altezza,@naufal_alte38,2024-10-13T18:01:44.000Z,False,"Prabowo, bawa kita ke masa depan yang lebih cerah! Kita dukung terus!",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1684402470582386688/8721Mipp_normal.jpg,https://x.com/naufal_alte38/status/1845525342913732844,tweet_id:1845525342913732844
Rion Bambang Supriono,@RbSupriono,2024-10-13T18:01:25.000Z,False,"Dokter tyfa lupa ngaca,, bukannya kamu sendiri yang suka menghina kepala negara,, mentang-mentang gak di gubris jokowi seenaknya",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1578204017263452160/QTSQMPEM_normal.jpg,https://x.com/RbSupriono/status/1845525261368148099,tweet_id:1845525261368148099
mandra,@kissingyouat3am,2024-10-13T18:01:00.000Z,False,diskusi mulu ente martin suryajana???,0,0,1,12,[],[],[],https://pbs.twimg.com/profile_images/1814982682528661507/WhDDfTKU_normal.jpg,https://x.com/kissingyouat3am/status/1845525156183306297,tweet_id:1845525156183306297
fuad sidiq,@qidisdauf_,2024-10-13T17:59:31.000Z,False,"Rencana Pak Prabowo membentuk Badan Penerimaan Negara. 

—via Tempo",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1832577567469268992/FuQpT27L_normal.jpg,https://x.com/qidisdauf_/status/1845524784752283843,tweet_id:1845524784752283843
Little_Angel,@deteksi_team,2024-10-13T17:58:15.000Z,False,"Kami juga sedang diskusi keluarga, bagaimana untuk beli beras dan biaya hidup hari-hari esok. Karena sudah lama nganggur, hutang banyak, tabungan habis",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1729776194416267264/O9HFqV9P_normal.png,https://x.com/deteksi_team/status/1845524467633807373,tweet_id:1845524467633807373
Muhammad Fauzal,@puzalll,2024-10-13T17:57:52.000Z,False,banyak cito ang ru,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1551669262795677696/bfxlWvTY_normal.jpg,https://x.com/puzalll/status/1845524368266609034,tweet_id:1845524368266609034
Salma Fauziah,@salma_fauziah40,2024-10-13T18:02:53.000Z,False,Terima kasih Prabowo-Gibran Program makan bergizi ini bantu cegah stunting di Indonesia #MakanBergiziUntukBangsa,0,0,0,3,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1692418003793739776/3zUAt73W_normal.jpg,https://x.com/salma_fauziah40/status/1845525633079890301,tweet_id:1845525633079890301
Muhammad Azka Abqory,@DatuLiang,2024-10-13T18:05:29.000Z,False,Jagoan Gue Prabowo kale,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1813352469122228224/ubEOAWru_normal.jpg,https://x.com/DatuLiang/status/1845526287823344076,tweet_id:1845526287823344076
Ridho,@gozrid1,2024-10-13T18:05:01.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845526169338458499,tweet_id:1845526169338458499
,@itstime4changed,2024-10-13T18:03:46.000Z,False,politik terosss,0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1826402979336814592/yn5SQykj_normal.jpg,https://x.com/itstime4changed/status/1845525854706868467,tweet_id:1845525854706868467
Bagus Kuncoro Tanding,@etzionich,2024-10-13T18:03:00.000Z,True,"Pak   tolong prajurit2 ini segera dikirim ke Lebanon. Keburu udahan entar perangnya, ga sempet merasakan misi perdamaian.",0,0,0,34,[],"['@jokowi', '@prabowo']",[],https://pbs.twimg.com/profile_images/1390483325/qpE7Kq9B_normal,https://x.com/etzionich/status/1845525663148822645,tweet_id:1845525663148822645
Kiki Ardianysah,@kiki_ardii,2024-10-13T18:02:59.000Z,False,Terima kasih Prabowo-Gibran Program makan sehat ini bantu anak-anak dapat gizi yang cukup #MakanBergiziUntukBangsa,0,0,0,2,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1699639030701600768/lALQxSkt_normal.jpg,https://x.com/kiki_ardii/status/1845525656823812363,tweet_id:1845525656823812363
Papa4d2,@raniaguan_,2024-10-13T18:06:32.000Z,False," ,  semua warga keturunan profesi penceramah deportasi kenegara asal.... ajaran sesat ngibul cabul",0,0,0,9,[],"['@DPR_RI', '@prabowo']",[],https://pbs.twimg.com/profile_images/1829961822893756416/jwM1Pm5U_normal.jpg,https://x.com/raniaguan_/status/1845526551926084042,tweet_id:1845526551926084042
Ridho,@gozrid1,2024-10-13T18:06:30.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845526541373161682,tweet_id:1845526541373161682
Anti Premanisme !,@SsPasadena,2024-10-13T18:06:30.000Z,False,"Jokowi mungkin minta kepastian pada Prabowo agar gibran harus dilantik !, 
Karena dia merasa berjasa besar membuatnya menang di Pilpres 2024 !",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1796209341424660480/y7oKEs7c_normal.jpg,https://x.com/SsPasadena/status/1845526540039418096,tweet_id:1845526540039418096
"PRABOWO,bukan.praNOwo",@prabu170814,2024-10-13T18:06:06.000Z,False,,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1828319489827667968/t8kPCpew_normal.jpg,https://x.com/prabu170814/status/1845526443159404774,tweet_id:1845526443159404774
Ridho,@gozrid1,2024-10-13T18:05:47.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845526361492091191,tweet_id:1845526361492091191
"PRABOWO,bukan.praNOwo",@prabu170814,2024-10-13T18:06:47.000Z,False,,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1828319489827667968/t8kPCpew_normal.jpg,https://x.com/prabu170814/status/1845526612953231789,tweet_id:1845526612953231789
Ridho,@gozrid1,2024-10-13T18:07:28.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845526785947205905,tweet_id:1845526785947205905
Laila Maulida,@laila_maulida54,2024-10-13T18:07:18.000Z,False,Terima kasih Prabowo-Gibran Program makan bergizi gratis ini selamatkan masa depan anak-anak kita #MakanBergiziUntukBangsa,0,0,0,5,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1815992406392856579/6Zkj4Z7-_normal.jpg,https://x.com/laila_maulida54/status/1845526741458329964,tweet_id:1845526741458329964
Ridho,@gozrid1,2024-10-13T18:09:08.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845527206434586987,tweet_id:1845527206434586987
Ridho,@gozrid1,2024-10-13T18:08:42.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845527096279662720,tweet_id:1845527096279662720
Afiza Ghania,@afizaa_ghania,2024-10-13T18:08:28.000Z,False,"Prabowo-Gibran paham, gizi adalah pondasi utama bagi SDM yang hebat!",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1696073817586802688/SyzkbAFh_normal.jpg,https://x.com/afizaa_ghania/status/1845527035755860357,tweet_id:1845527035755860357
Im yAn,@xyxyan14,2024-10-13T18:08:27.000Z,False,Cawe cawe mulyono,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1826328620966838276/3f-8TTH1_normal.jpg,https://x.com/xyxyan14/status/1845527034099097677,tweet_id:1845527034099097677
Ridho,@gozrid1,2024-10-13T18:08:20.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845527003602297145,tweet_id:1845527003602297145
Mohammad Iskandar,@mohammad_iskand,2024-10-13T18:07:45.000Z,False,Gizi seimbang adalah hak semua anak. Terima kasih Prabowo-Gibran untuk program luar biasa ini!,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1694960935927160832/faw-0nR0_normal.jpg,https://x.com/mohammad_iskand/status/1845526856227008909,tweet_id:1845526856227008909
AJ,@BJendral76531,2024-10-13T18:07:41.000Z,False,Tenang...akan saya kirim armada ini...,0,0,0,4,[],[],['\\U0001f600'],https://pbs.twimg.com/profile_images/1815387938173472769/FIyJMUN-_normal.jpg,https://x.com/BJendral76531/status/1845526841584681309,tweet_id:1845526841584681309
Alvin Dolken,@Headofchangess2,2024-10-13T18:10:43.000Z,False,Gizi anak adalah prioritas Terima kasih Prabowo-Gibran atas program makan sehat ini #MakanBergiziUntukBangsa,0,0,0,6,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1742113364011298816/hw5vK0oP_normal.jpg,https://x.com/Headofchangess2/status/1845527604360814931,tweet_id:1845527604360814931
Ridho,@gozrid1,2024-10-13T18:10:39.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845527585520050202,tweet_id:1845527585520050202
Ridho,@gozrid1,2024-10-13T18:09:55.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845527401125785863,tweet_id:1845527401125785863
Ridho,@gozrid1,2024-10-13T18:09:34.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845527314710540538,tweet_id:1845527314710540538
DDhypeNews,@ddhype_com,2024-10-13T18:12:42.000Z,False,Prabowo ke Rumah Jokowi di Solo: Kami Bincang-bincang Ringan: Presiden Terpilih Prabowo Subianto mengunggah foto-foto momen saat dirinya mengunjungi Presiden Jokowi di kediamannya di Solo. http://dlvr.it/TFJLbm,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1059617151349272577/L9q4SY9d_normal.png,https://x.com/ddhype_com/status/1845528103889870965,tweet_id:1845528103889870965
Ridho,@gozrid1,2024-10-13T18:11:58.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845527915922120918,tweet_id:1845527915922120918
Muh Yuaran,@yuaran29544,2024-10-13T18:11:57.000Z,False,Asal jangan menyentuh apapun saat disuguhi makan minum.,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1822659192542609409/Btlbg73A_normal.jpg,https://x.com/yuaran29544/status/1845527911782306060,tweet_id:1845527911782306060
Ferdi Simbi,@ferdi_simbi4,2024-10-13T18:10:57.000Z,False,Terima kasih Prabowo-Gibran Program makan bergizi gratis ini bawa harapan buat generasi Sulawesi #MakanBergiziUntukBangsa,0,0,0,3,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1692443430121771008/9BiLt7RO_normal.jpg,https://x.com/ferdi_simbi4/status/1845527660656824427,tweet_id:1845527660656824427
asf,@asf1818906,2024-10-13T18:13:10.000Z,False,   ,0,0,0,6,[],"['@Puspen_TNI', '@tni_ad', '@jokowi', '@prabowo']",[],https://pbs.twimg.com/profile_images/1808863666655350784/jUZ3tbCv_normal.jpg,https://x.com/asf1818906/status/1845528219392545220,tweet_id:1845528219392545220
B LAGET,@Bambang_Budimab,2024-10-13T18:14:06.000Z,True,"Tak ada angin, pun hujan, tiba2 Tempo kabarkan badai. ""Memoles Jokowi,"" kata mereka.

Sy coba cari TT di medsos, tak temukan. Cari di mediasiber, juga tak ada berita poles2.

Ooo rupanya, karena gayung ""gagasan memoles"" tak bersambut, makanya badai direkayasa.

Tempo Tempo. ",0,0,0,10,[],[],"['\\U0001f914', '\\U0001f926\\u200d\\u2642\\ufe0f']",https://pbs.twimg.com/profile_images/1609921987203436544/MWf8btRR_normal.jpg,https://x.com/Bambang_Budimab/status/1845528452725932242,tweet_id:1845528452725932242
Ridho,@gozrid1,2024-10-13T18:14:02.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845528439916249151,tweet_id:1845528439916249151
B LAGET,@Bambang_Budimab,2024-10-13T18:13:33.000Z,True,HATER YAMEN :,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1609921987203436544/MWf8btRR_normal.jpg,https://x.com/Bambang_Budimab/status/1845528317002477751,tweet_id:1845528317002477751
Wonge dewek,@Rakyatpantura,2024-10-13T18:14:55.000Z,False,"Prabowo & antek Mulyono
Dasco orang yang saya susupkan di Gerindra ",0,0,0,1,[],[],['\\U0001f923'],https://pbs.twimg.com/profile_images/1374907706239119361/kCiQG8_k_normal.jpg,https://x.com/Rakyatpantura/status/1845528658418835601,tweet_id:1845528658418835601
Ridho,@gozrid1,2024-10-13T18:14:51.000Z,False,Knp kalian pilih di 2019 knp bukan prabowo dan knp baru sekarang prabowo yg di pilih ini semua kalian kan yg mau udah jelas sejak dulu menjabat 5 taun juga jelek knp kalin pilih lagi sampai 2 priode itu salah kalian sendiri saya org purwakarta 89% memilih prabowo di thn  2019,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1757255546171015168/zybRcWft_normal.jpg,https://x.com/gozrid1/status/1845528644661445080,tweet_id:1845528644661445080
Gilang Amardan,@gilang_amrdn,2024-10-13T18:15:53.000Z,False,Prabowo-Gibran peduli pada masa depan bangsa dengan memastikan anak-anak Indonesia tumbuh sehat melalui gizi yang cukup. #MakanBergiziUntukBangsa,0,0,0,4,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1696749399727386624/RxJ4CMfE_normal.jpg,https://x.com/gilang_amrdn/status/1845528903982702780,tweet_id:1845528903982702780
Samiah Pudjiastuti,@samiah_pdjstti,2024-10-13T18:15:48.000Z,False,Prabowo-Gibran ngerti banget pentingnya investasi di kesehatan generasi muda. #MakanBergiziUntukBangsa,0,0,0,3,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1699285526111797248/8uB6IlL-_normal.jpg,https://x.com/samiah_pdjstti/status/1845528880981172290,tweet_id:1845528880981172290
kaesang,@kaesangx,2024-10-13T18:15:46.000Z,False,Wokeee #TerimaKasihPakJokowi #TerimakasihJokowi selamat datang prabowo,0,0,0,7,"['#TerimaKasihPakJokowi', '#TerimakasihJokowi']",[],[],https://pbs.twimg.com/profile_images/1710612431284920320/l4dMytbf_normal.jpg,https://x.com/kaesangx/status/1845528875595649494,tweet_id:1845528875595649494
,@zenus,2024-10-13T18:15:58.000Z,False,"nih, gemoy bgt ",0,0,0,15,[],['@prabowo'],[],https://pbs.twimg.com/profile_images/1842463269526921216/FG86lclH_normal.jpg,https://x.com/zenus/status/1845528924484505665,tweet_id:1845528924484505665
Muhammad Ridwan,@mhmmd_ridwan65,2024-10-13T18:16:04.000Z,False,Anak Sumatera bebas dari stunting berkat makan sehat Terima kasih Prabowo-Gibran #MakanBergiziUntukBangsa,0,0,0,5,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1681963190958292992/sfAZ3lv7_normal.jpg,https://x.com/mhmmd_ridwan65/status/1845528950505968070,tweet_id:1845528950505968070
Laila Maulida,@laila_maulida54,2024-10-13T18:16:10.000Z,False,Terima kasih Prabowo-Gibran Program makan bergizi gratis ini bantu cegah stunting untuk masa depan Indonesia #MakanBergiziUntukBangsa,0,0,0,6,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1815992406392856579/6Zkj4Z7-_normal.jpg,https://x.com/laila_maulida54/status/1845528975541743751,tweet_id:1845528975541743751
Sasya Athira,@sasya_athira,2024-10-13T18:17:52.000Z,False,Anak-anak yang sehat adalah harapan bangsa Prabowo-Gibran bantu wujudkan #MakanBergiziUntukBangsa,0,0,0,6,['#MakanBergiziUntukBangsa'],[],[],https://pbs.twimg.com/profile_images/1694587353548181504/qGRouLty_normal.jpg,https://x.com/sasya_athira/status/1845529403125858440,tweet_id:1845529403125858440
